LANE|||||||||21||22||21||22||21||22||21||22||21||22||22|||
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|||
COUNT|BowlerMaxx|Fa-24|20|1/15/25|1|26|NUB|RPH|X||8|/|9|/|X||X||X||7|/|8|/|X||8|/|7|||
LEAVE|||||||||||39||4||||||||3610||25||||28||3610|||
SCORE|||||||||20||39||59||89||116||136||154||174||194||211|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||high||high||pocket||pocket||pocket||high||light||pocket||light||high|||
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25|||
BALL|||||||||NUB||NUB|RPH|NUB|RPH|NUB||NUB||NUB||NUB|RPH|NUB|RPH|NUB||NUB|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|20|1/15/25|2|25|NUB|RPH|X||9|/|8|/|9|/|7|/|9|/|6|/|9|/|X||X||9|/||
LEAVE|||||||||||10||610||3||3610||10||2458||10||||||4|||
SCORE|||||||||20||38||57||74||93||109||128||148||167||197|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||high||high||high||pocket||light||pocket||pocket||pocket||h-pocket|||
LANE|||||||||25||26||25||26||25||26||25||26||25||25||25|||
BALL|||||||||NUB||NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH||
COUNT|BowlerMaxx|Fa-24|20|1/15/25|3|26|NUB|RPH|X||X||9|/|X||X||8|/|7|/|6|/|9|/|X||X||X|
LEAVE|||||||||||||10||||||610||278||2458||2|||||||
SCORE|||||||||29||49||69||97||117||134||150||169||189||219|||||
TYPE|||||||||||||||||||||m-split-1|m-split-2||||||||||
BOARD|||||||||pocket||pocket||pocket||pocket||pocket||high||light||light||light||pocket||pocket||pocket|
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25||25|
BALL|||||||||NUB||NUB||NUB|RPH|NUB||NUB||NUB|RPH|NUB|RPH|NUB|RPH|NUB|RPH|NUB||NUB||NUB|
COUNT|BowlerMaxx|Fa-24|28|3/12/25|1|29|NUB|RPH|X||8|/|X||9|/|9|/|X||9|-|9|/|8|/|X||9|/||
LEAVE|||||||||||36||||10||8||||3||4||610||||4|||
SCORE|||||||||20||40||60||79||99||118||127||145||165||185|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||high||pocket||pocket||pocket||brooklyn||high|right|h-pocket||high||pocket||h-pocket|||
LANE|||||||||29||30||29||30||29||30||29||30||29||30||30|||
BALL|||||||||NUB||NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB||NUB|RPH|NUB|RPH|NUB|RPH|RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|28|3/12/25|2|30|RPH|RPH|8|1|7|/|9|/|X||X||X||X||X||7|/|8|/|7|||
LEAVE|||||||||510||245||8||||||||||||245||47||3610|||
SCORE|||||||||9||28||48||78||108||138||165||185||203||220|||||
TYPE|||||||||m-split-1|m-split-2||||||||||||||||||||||
BOARD|||||||||l-pocket|left|light||pocket||pocket||pocket||pocket||pocket||pocket||light||h-pocket||high|||
LANE|||||||||30||29||30||29||30||29||30||29||30||29||29|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH||RPH||NUB||RPH||RPH|RPH|RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|28|3/12/25|3|29|RPH|RPH|X||X||X||6|/|X||X||7|2|8|1|X||7|/|9|||
LEAVE|||||||||||||||2458||||||245||610||||3610||10|||
SCORE|||||||||30||56||76||96||123||142||151||160||180||199|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||pocket||pocket||light||pocket||pocket||light|chop|high|chop|pocket||high||pocket|||
LANE|||||||||29||30||29||30||29||30||29||30||29||30||30|||
BALL|||||||||RPH||RPH||RPH||RPH|RPH|RPH||RPH||NUB|RPH|RPH|RPH|RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|30|3/26/25|1|26|RPH|RPH|8|/|7|2|9|/|X||9|/|6|/|X||9|/|8|/|8|/|9|||
LEAVE|||||||||610||1210|10|7||||10||36910||||5||610||47||4|||
SCORE|||||||||17||26||46||66||82||102||122||140||158||177|||||
TYPE|||||||||||wash-1|wash-2||||||||||||||||||||
BOARD|||||||||high||right|right|pocket||pocket||pocket||high||pocket||l-pocket||high||h-pocket||h-pocket|||
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH|RPH|RPH|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|30|3/26/25|2|25|NUB|RPH|8|/|X||8|/|X||X||X||9|/|X||6|/|8|/|X|||
LEAVE|||||||||47||||310||||||||6||||2458||24|||||
SCORE|||||||||20||40||60||90||119||139||159||179||197||217|||||
TYPE|||||||||||||m-split-1|m-split-2||||||||||||||||||
BOARD|||||||||h-pocket||h-pocket||high||h-pocket||h-pocket||h-pocket||high||h-pocket||light||light||h-pocket|||
LANE|||||||||25||26||25||26||25||26||25||26||25||26||26|||
BALL|||||||||NUB|RPH|NUB||NUB|RPH|NUB||NUB||NUB||NUB|RPH|NUB||NUB|RPH|NUB|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|30|3/26/25|3|26|RPH|RPH|9|-|8|1|X||X||9|-|X||9|/|X||X||7|/|8|||
LEAVE|||||||||10|10|57|7|||||10|10|||7||||||128||57|||
SCORE|||||||||9||18||47||66||75||95||115||142||162||180|||||
TYPE|||||||||||m-split-1|m-split-2|||||||||||||||||m-split-1|||
BOARD|||||||||pocket|right|l-pocket|left|pocket||pocket||pocket|left|pocket||pocket||pocket||pocket||right||l-pocket|||
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH|||
COUNT|BowlerMaxx|Fa-24|31|4/2/25|1|28|NUB|RPH|9|/|9|/|9|/|1|8|8|/|X||9|/|X||X||X||9|/||
LEAVE|||||||||2||10||10||1234568910|5|25||||2||||||||10|||
SCORE|||||||||19||38||49||58||78||98||118||148||177||197|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||light||pocket||brooklyn||left|left|light||pocket||light||pocket||pocket||pocket||pocket|||
LANE|||||||||28||27||28||27||28||27||28||27||28||27||27|||
BALL|||||||||NUB|RPH|NUB|RPH|NUB|RPH|NUB|NUB|NUB|RPH|RPH||RPH|RPH|RPH||RPH||RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|31|4/2/25|2|27|RPH|RPH|X||9|/|9|/|X||9|/|X||8|/|X||X||9|/|6|||
LEAVE|||||||||||4||10||||4||||47||||||5||4679|||
SCORE|||||||||20||39||59||79||99||119||139||168||188||204|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||h-pockct||pocket||pocket||h-pocket||pocket||h-pocket||pocket||high||pocket||split-1|||
LANE|||||||||27||28||27||28||27||28||27||28||27||28||28|||
BALL|||||||||NUB||NUB|RPH|NUB|RPH|NUB||NUB|RPH|NUB||NUB|RPH|NUB||NUB||NUB|RPH|NUB|||
COUNT|BowlerMaxx|Fa-24|31|4/2/25|3|28|NUB|RPH|9|/|8|/|9|/|X||X||9|/|9|/|X||X||X||X||X|
LEAVE|||||||||10||47||4||||||4||7|||||||||||
SCORE|||||||||18||37||57||86||106||125||145||175||205||235|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket||h-pocket||h-pocket||pocket||pocket||h-pocket||pocket||brooklyn||pocket||pocket||pocket||pocket|
LANE|||||||||28||27||28||27||28||27||28||27||28||27||27||27|
BALL|||||||||NUB|RPH|NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH|NUB|RPH|NUB||RPH||RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|32|4/9/25|1|21|NUB|RPH|9|-|X||X||7|/|X||9|/|X||9|/|X||X||X||X|
LEAVE|||||||||10|10|||||245||||9||||10|||||||||
SCORE|||||||||9||36||56||76||96||116||136||156||186||216|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||pocket|left|pocket||pocket||light||pocket||pocket||pocket||pocket||pocket||pocket||pocket||pocket|
LANE|||||||||21||22||21||22||21||22||21||22||21||22||21||22|
BALL|||||||||NUB|RPH|NUB||NUB||NUB|RPH|NUB||NUB|RPH|NUB||NUB|RPH|NUB||NUB||NUB||NUB|
COUNT|BowlerMaxx|Fa-24|32|4/9/25|2|22|NUB|RPH|7|/|8|/|9|-|X||X||9|-|9|/|X||X||8|1||||
LEAVE|||||||||245||310||10|10|||||10|10|4||||||410|4||||
SCORE|||||||||18||37||46||75||94||103||123||151||170||179|||||
TYPE|||||||||||m-spli-1|m-split-2|||||||||||||||split-1|split-2||||
BOARD|||||||||light||high||pocket|right|pocket||pocket||pocket|left|h-pocket||pocket||pocket||high|||||
LANE|||||||||22||21||22||21||22||21||22||21||22||21|||||
BALL|||||||||NUB|RPH|NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH|NUB|RPH|NUB||NUB||NUB|RPH||||
COUNT|BowlerMaxx|Fa-24|32|4/9/25|3|21|NUB|RPH|9|/|X||X||X||X||8|1|X||X||9|/|9|-||||
LEAVE|||||||||5||||||||||610|6|||||6||10|10||||
SCORE|||||||||20||50||80||108||127||136||165||185||204||213|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||brooklyn||pocket||pocket||pocket||pocket||high|right|pocket||pocket||high||pocket|left||||
LANE|||||||||21||22||21||22||21||22||21||22||21||22|||||
BALL|||||||||NUB|RPH|RPH||RPH||RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH|RPH||||
COUNT|BowlerMaxx|Fa-24|33|4/16/25|1|25|RPH|RPH|9|/|9|/|X||X||X||X||X||9|/|X||X||8|/||
LEAVE|||||||||2||7||||||||||||4||||||310|||
SCORE|||||||||19||39||69||99||129||158||178||198||226||246|||||
TYPE|||||||||||||||||||||||||||||m-split-1|m-split-2||
BOARD|||||||||light||l-pocket||pocket||pocket||pocket||pocket||pocket||h-pocket||pocket||pocket||high|||
LANE|||||||||25||26||25||26||25||26||25||26||25||26||26|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH||RPH||RPH||RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|33|4/16/25|2|26|RPH|RPH|6|2|8|/|7|2|9|/|9|/|7|/|7|1|X||9|/|X||9|/||
LEAVE|||||||||4679||47||467||7||7||3610||479|49|||10||||4|||
SCORE|||||||||8||25||34||53||70||87||95||115||135||155|||||
TYPE|||||||||split-1|split-2|||split-1|split-2|||||||split-1|split-2||||||||||
BOARD|||||||||nose||h-pocket||nose||l-pocket||l-pocket||high||h-pocket||pocket||pocket||pocket||pocket|||
LANE|||||||||26||25||26||25||26||25||26||25||26||25||25|||
BALL|||||||||RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH|RPH||RPH|RPH|RPH||RPH|RPH||
COUNT|BowlerMaxx|Fa-24|33|4/16/25|3|25|RPH|RPH|9|/|X||9|/|X||X||7|/|X||X||9|/|X||X||9|
LEAVE|||||||||7||||7||||||124||||||10||||||7|
SCORE|||||||||20||40||60||87||107||127||156||176||196||225|||||
TYPE||||||||||||||||||||||||||||||||
BOARD|||||||||l-pocket||pocket||l-pocket||pocket||pocket||right||pocket||pocket||pocket||pocket||h-pocket||pocket|
LANE|||||||||25||26||25||26||25||26||25||26||25||26||26||26|
BALL|||||||||RPH|RPH|RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH||RPH|RPH|RPH||RPH||RPH|
COUNT|BowlerMaxx|Fa-24|34|4/23/25|1|21|RPH|RPH|6|/|X||7|/|9|/|X||8|1|X||X||X||X||7|/||
LEAVE|||||||||2457||||245||4||||49|9|||||||||248|||
SCORE|||||||||20||40||59||79||98||107||137||167||214||224|||||
TYPE|||||||||||||||||||split-1|split-2||||||||||||
BOARD|||||||||light||pocket||light||h-pocket||pocket||h-pocket||pocket||pocket||h-pocket||pocket||light|||
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22|||
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|||
COUNT|BowlerMaxx|Fa-24|34|4/23/25|2|22|RPH|RPH|9|/|8|1|X||7|/|9|/|X||9|/|9|/|9|/|X||9|/||
LEAVE|||||||||9||410||10||245||4||||10||9||5||||6|||
SCORE|||||||||18||27||47||66||86||106||125||144||164||184|||||
TYPE|||||||||||split-1|split-2||||||||||||||||||||
BOARD|||||||||pocket||h-pocket||light||light||h-pocket||pocket||pocket||h-pocket||l-pocket||pocket||high|||
LANE|||||||||22||21||22||21||22||21||22||21||22||21||21|||
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|||
COUNT|BowlerMaxx|Fa-24|34|4/23/25|3|21|RPH|RPH|8|1|8|/|7|1|X||6|/|X||8|-|X||9|/|X||9|/||
LEAVE|||||||||57|7|610||6710|67|||36910||||410|410|||10||||10|||
SCORE|||||||||9||26||34||54||74||92||100||120||140||160|||||
TYPE|||||||||m-split-1|m-split-2|||splut-1|split-2|||||||split-1|split-2||||||||||
BOARD|||||||||l-pocket||high||nose||pocket||high||pocket||high||pocket||pocket||pocket||pocket|||
LANE|||||||||21||22||21||22||21||22||21||22||21||22||22|||
BALL|||||||||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH||RPH|||
